TIME,GEO,UNIT,PRODUCT,INDIC_NRG,Value
2011,Poland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,275.6
2011,Poland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,12.5
2011,Poland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Poland,Terajoule,Renewable energies,Gross inland consumption,332285.2
2011,Poland,Terajoule,Hydro power,Gross inland consumption,8391.6
2011,Poland,Terajoule,Wind power,Gross inland consumption,11538
2011,Poland,Terajoule,Solar thermal,Gross inland consumption,522
2011,Poland,Terajoule,Solar photovoltaic,Gross inland consumption,0.6
2011,Portugal,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Portugal,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Portugal,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Portugal,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Portugal,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Portugal,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,5137.9
2011,Portugal,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,992.3
2011,Portugal,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,787.7
2011,Portugal,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,59.5
2011,Portugal,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,24.1
2011,Portugal,Terajoule,Renewable energies,Gross inland consumption,215114.3
2011,Portugal,Terajoule,Hydro power,Gross inland consumption,41544
2011,Portugal,Terajoule,Wind power,Gross inland consumption,32979.6
2011,Portugal,Terajoule,Solar thermal,Gross inland consumption,2491
2011,Portugal,Terajoule,Solar photovoltaic,Gross inland consumption,1007.7
2011,Romania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Romania,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Romania,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Romania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Romania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Romania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,5068.1
2011,Romania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1266.4
2011,Romania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,119.3
2011,Romania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Romania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.1
2011,Romania,Terajoule,Renewable energies,Gross inland consumption,212191.1
2011,Romania,Terajoule,Hydro power,Gross inland consumption,53020.8
2011,Romania,Terajoule,Wind power,Gross inland consumption,4996.8
2011,Romania,Terajoule,Solar thermal,Gross inland consumption,2
2011,Romania,Terajoule,Solar photovoltaic,Gross inland consumption,5.1
2011,Slovenia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Slovenia,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Slovenia,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Slovenia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Slovenia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Slovenia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1039.4
2011,Slovenia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,306.3
2011,Slovenia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Slovenia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,8.9
2011,Slovenia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,5.6
2011,Slovenia,Terajoule,Renewable energies,Gross inland consumption,43518.3
2011,Slovenia,Terajoule,Hydro power,Gross inland consumption,12823.2
2011,Slovenia,Terajoule,Wind power,Gross inland consumption,0
2011,Slovenia,Terajoule,Solar thermal,Gross inland consumption,374
2011,Slovenia,Terajoule,Solar photovoltaic,Gross inland consumption,236.5
2011,Slovakia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Slovakia,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Slovakia,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Slovakia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Slovakia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Slovakia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1292.8
2011,Slovakia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,324.8
2011,Slovakia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0.4
2011,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,5.1
2011,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,34.1
2011,Slovakia,Terajoule,Renewable energies,Gross inland consumption,54125.8
2011,Slovakia,Terajoule,Hydro power,Gross inland consumption,13600.8
2011,Slovakia,Terajoule,Wind power,Gross inland consumption,18
2011,Slovakia,Terajoule,Solar thermal,Gross inland consumption,213
2011,Slovakia,Terajoule,Solar photovoltaic,Gross inland consumption,1429.2
2011,Finland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Finland,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Finland,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Finland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Finland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Finland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,9144.6
2011,Finland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1070.1
2011,Finland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,41.4
2011,Finland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,1
2011,Finland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.5
2011,Finland,Terajoule,Renewable energies,Gross inland consumption,382865.5
2011,Finland,Terajoule,Hydro power,Gross inland consumption,44802
2011,Finland,Terajoule,Wind power,Gross inland consumption,1731.6
2011,Finland,Terajoule,Solar thermal,Gross inland consumption,43
2011,Finland,Terajoule,Solar photovoltaic,Gross inland consumption,19.1
2011,Sweden,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Sweden,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Sweden,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Sweden,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Sweden,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Sweden,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,16326.6
2011,Sweden,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,5712.3
2011,Sweden,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,522.6
2011,Sweden,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,11
2011,Sweden,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.9
2011,Sweden,Terajoule,Renewable energies,Gross inland consumption,683561.1
2011,Sweden,Terajoule,Hydro power,Gross inland consumption,239162.4
2011,Sweden,Terajoule,Wind power,Gross inland consumption,21880.8
2011,Sweden,Terajoule,Solar thermal,Gross inland consumption,461
2011,Sweden,Terajoule,Solar photovoltaic,Gross inland consumption,39.6
2011,United Kingdom,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,United Kingdom,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,United Kingdom,Thousand tonnes,Wind power,Gross inland consumption,:
2011,United Kingdom,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,United Kingdom,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,United Kingdom,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,8115.5
2011,United Kingdom,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,489.3
2011,United Kingdom,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,1372.6
2011,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,43
2011,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,20.9
2011,United Kingdom,Terajoule,Renewable energies,Gross inland consumption,339778
2011,United Kingdom,Terajoule,Hydro power,Gross inland consumption,20487.6
2011,United Kingdom,Terajoule,Wind power,Gross inland consumption,57466.8
2011,United Kingdom,Terajoule,Solar thermal,Gross inland consumption,1799
2011,United Kingdom,Terajoule,Solar photovoltaic,Gross inland consumption,877
2011,Iceland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Iceland,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Iceland,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Iceland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Iceland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Iceland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,5199.2
2011,Iceland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1075.4
2011,Iceland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Iceland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Iceland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Iceland,Terajoule,Renewable energies,Gross inland consumption,217682.2
2011,Iceland,Terajoule,Hydro power,Gross inland consumption,45025.2
2011,Iceland,Terajoule,Wind power,Gross inland consumption,0
2011,Iceland,Terajoule,Solar thermal,Gross inland consumption,0
2011,Iceland,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Norway,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Norway,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Norway,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Norway,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Norway,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Norway,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,12030.1
2011,Norway,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,10342.1
2011,Norway,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,110.3
2011,Norway,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Norway,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Norway,Terajoule,Renewable energies,Gross inland consumption,503677.4
2011,Norway,Terajoule,Hydro power,Gross inland consumption,433004.4
2011,Norway,Terajoule,Wind power,Gross inland consumption,4618.8
2011,Norway,Terajoule,Solar thermal,Gross inland consumption,0
2011,Norway,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Montenegro,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Montenegro,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Montenegro,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Montenegro,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Montenegro,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Montenegro,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,277.9
2011,Montenegro,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,103.5
2011,Montenegro,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Montenegro,Terajoule,Renewable energies,Gross inland consumption,11637.2
2011,Montenegro,Terajoule,Hydro power,Gross inland consumption,4334.4
2011,Montenegro,Terajoule,Wind power,Gross inland consumption,0
2011,Montenegro,Terajoule,Solar thermal,Gross inland consumption,0
2011,Montenegro,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,North Macedonia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,North Macedonia,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,North Macedonia,Thousand tonnes,Wind power,Gross inland consumption,:
2011,North Macedonia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,North Macedonia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,North Macedonia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,343.9
2011,North Macedonia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,123.2
2011,North Macedonia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.1
2011,North Macedonia,Terajoule,Renewable energies,Gross inland consumption,14398.1
2011,North Macedonia,Terajoule,Hydro power,Gross inland consumption,5158.8
2011,North Macedonia,Terajoule,Wind power,Gross inland consumption,0
2011,North Macedonia,Terajoule,Solar thermal,Gross inland consumption,0
2011,North Macedonia,Terajoule,Solar photovoltaic,Gross inland consumption,4.2
2011,Albania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Albania,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Albania,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Albania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Albania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Albania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,575
2011,Albania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,355.3
2011,Albania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Albania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,11.7
2011,Albania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Albania,Terajoule,Renewable energies,Gross inland consumption,24074.2
2011,Albania,Terajoule,Hydro power,Gross inland consumption,14875.2
2011,Albania,Terajoule,Wind power,Gross inland consumption,0
2011,Albania,Terajoule,Solar thermal,Gross inland consumption,490
2011,Albania,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Serbia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Serbia,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Serbia,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Serbia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Serbia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Serbia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1785.7
2011,Serbia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,745.2
2011,Serbia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Serbia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Serbia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Serbia,Terajoule,Renewable energies,Gross inland consumption,74762.2
2011,Serbia,Terajoule,Hydro power,Gross inland consumption,31201.2
2011,Serbia,Terajoule,Wind power,Gross inland consumption,0
2011,Serbia,Terajoule,Solar thermal,Gross inland consumption,0
2011,Serbia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Turkey,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Turkey,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Turkey,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Turkey,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Turkey,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Turkey,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,11222.4
2011,Turkey,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,4500.3
2011,Turkey,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,406.1
2011,Turkey,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,630
2011,Turkey,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Turkey,Terajoule,Renewable energies,Gross inland consumption,469859.5
2011,Turkey,Terajoule,Hydro power,Gross inland consumption,188416.8
2011,Turkey,Terajoule,Wind power,Gross inland consumption,17002.8
2011,Turkey,Terajoule,Solar thermal,Gross inland consumption,26377
2011,Turkey,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Bosnia and Herzegovina,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Bosnia and Herzegovina,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Bosnia and Herzegovina,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Bosnia and Herzegovina,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Bosnia and Herzegovina,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,0
2011,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,0
2011,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Bosnia and Herzegovina,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Bosnia and Herzegovina,Terajoule,Renewable energies,Gross inland consumption,0
2011,Bosnia and Herzegovina,Terajoule,Hydro power,Gross inland consumption,0
2011,Bosnia and Herzegovina,Terajoule,Wind power,Gross inland consumption,0
2011,Bosnia and Herzegovina,Terajoule,Solar thermal,Gross inland consumption,0
2011,Bosnia and Herzegovina,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Wind power,Gross inland consumption,:
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,251.3
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,9
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0.2
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Renewable energies,Gross inland consumption,10522.4
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Hydro power,Gross inland consumption,378
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Wind power,Gross inland consumption,0
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Solar thermal,Gross inland consumption,10
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Moldova,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Moldova,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Moldova,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Moldova,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Moldova,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Moldova,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,546.6
2011,Moldova,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,6.5
2011,Moldova,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2011,Moldova,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Moldova,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2011,Moldova,Terajoule,Renewable energies,Gross inland consumption,22883.6
2011,Moldova,Terajoule,Hydro power,Gross inland consumption,273.6
2011,Moldova,Terajoule,Wind power,Gross inland consumption,0
2011,Moldova,Terajoule,Solar thermal,Gross inland consumption,0
2011,Moldova,Terajoule,Solar photovoltaic,Gross inland consumption,0
2011,Ukraine,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Ukraine,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Ukraine,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Ukraine,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Ukraine,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Ukraine,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,2635.2
2011,Ukraine,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,941.2
2011,Ukraine,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,7.7
2011,Ukraine,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2011,Ukraine,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,2.6
2011,Ukraine,Terajoule,Renewable energies,Gross inland consumption,110330.4
2011,Ukraine,Terajoule,Hydro power,Gross inland consumption,39405.6
2011,Ukraine,Terajoule,Wind power,Gross inland consumption,320.4
2011,Ukraine,Terajoule,Solar thermal,Gross inland consumption,0
2011,Ukraine,Terajoule,Solar photovoltaic,Gross inland consumption,108.4
2011,Georgia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2011,Georgia,Thousand tonnes,Hydro power,Gross inland consumption,:
2011,Georgia,Thousand tonnes,Wind power,Gross inland consumption,:
2011,Georgia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2011,Georgia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2011,Georgia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,:
2011,Georgia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,:
2011,Georgia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,:
2011,Georgia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,:
2011,Georgia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,:
2011,Georgia,Terajoule,Renewable energies,Gross inland consumption,:
2011,Georgia,Terajoule,Hydro power,Gross inland consumption,:
2011,Georgia,Terajoule,Wind power,Gross inland consumption,:
2011,Georgia,Terajoule,Solar thermal,Gross inland consumption,:
2011,Georgia,Terajoule,Solar photovoltaic,Gross inland consumption,:
2012,European Union - 28 countries,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,European Union - 28 countries,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,European Union - 28 countries,Thousand tonnes,Wind power,Gross inland consumption,:
2012,European Union - 28 countries,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,European Union - 28 countries,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,189417.6
2012,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,28876.4
2012,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,17715.4
2012,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,3216.7
2012,European Union - 28 countries,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,5793.6
2012,European Union - 28 countries,Terajoule,Renewable energies,Gross inland consumption,7930534.7
2012,European Union - 28 countries,Terajoule,Hydro power,Gross inland consumption,1208998.8
2012,European Union - 28 countries,Terajoule,Wind power,Gross inland consumption,741708
2012,European Union - 28 countries,Terajoule,Solar thermal,Gross inland consumption,134676
2012,European Union - 28 countries,Terajoule,Solar photovoltaic,Gross inland consumption,242567.6
2012,Euro area (19 countries),Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Euro area (19 countries),Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Euro area (19 countries),Thousand tonnes,Wind power,Gross inland consumption,:
2012,Euro area (19 countries),Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Euro area (19 countries),Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,134148.1
2012,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,19524.2
2012,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,13639.3
2012,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,3079.3
2012,Euro area (19 countries),Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,5410.3
2012,Euro area (19 countries),Terajoule,Renewable energies,Gross inland consumption,5616514.6
2012,Euro area (19 countries),Terajoule,Hydro power,Gross inland consumption,817437.6
2012,Euro area (19 countries),Terajoule,Wind power,Gross inland consumption,571050
2012,Euro area (19 countries),Terajoule,Solar thermal,Gross inland consumption,128925
2012,Euro area (19 countries),Terajoule,Solar photovoltaic,Gross inland consumption,226516.9
2012,Belgium,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Belgium,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Belgium,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Belgium,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Belgium,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Belgium,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,3366.1
2012,Belgium,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,30.7
2012,Belgium,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,236.5
2012,Belgium,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,15.3
2012,Belgium,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,184.7
2012,Belgium,Terajoule,Renewable energies,Gross inland consumption,140931.7
2012,Belgium,Terajoule,Hydro power,Gross inland consumption,1285.2
2012,Belgium,Terajoule,Wind power,Gross inland consumption,9903.6
2012,Belgium,Terajoule,Solar thermal,Gross inland consumption,641
2012,Belgium,Terajoule,Solar photovoltaic,Gross inland consumption,7734
2012,Bulgaria,Thousand tonnes,Renewable energies,Gross inland consumption,:
2012,Bulgaria,Thousand tonnes,Hydro power,Gross inland consumption,:
2012,Bulgaria,Thousand tonnes,Wind power,Gross inland consumption,:
2012,Bulgaria,Thousand tonnes,Solar thermal,Gross inland consumption,:
2012,Bulgaria,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2012,Bulgaria,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1627.2
